SUMLEV,STATE,COUNTY,PLACE,NAME,STNAME,CENSUS2010POP,POPESTIMATE2017
157,27,109,54880,Rochester,Minnesota,106769,115733
157,27,109,62806,Stewartville,Minnesota,5916,6119
157,27,109,99990,Balance of Olmsted County,Minnesota,20728,21427
61,27,109,0,Byron,Minnesota,4914,5426
71,27,109,9154,Byron,Minnesota,4914,5426
61,27,109,0,Cascadeship,Minnesota,2815,2865
61,27,109,0,Chatfield,Minnesota,1206,1220
71,27,109,11008,Chatfield,Minnesota,1206,1220
61,27,109,0,Dover,Minnesota,735,755
71,27,109,16264,Dover,Minnesota,735,755
61,27,109,0,Dovership,Minnesota,389,405
61,27,109,0,Elmiraship,Minnesota,354,375
61,27,109,0,Eyota,Minnesota,1977,2015
71,27,109,20114,Eyota,Minnesota,1977,2015
61,27,109,0,Eyotaship,Minnesota,464,479
61,27,109,0,Farmingtonship,Minnesota,444,442
61,27,109,0,Haverhillship,Minnesota,1495,1471
61,27,109,0,High Forestship,Minnesota,976,1000
61,27,109,0,Kalmarship,Minnesota,1046,1074
61,27,109,0,Marionship,Minnesota,3653,3800
61,27,109,0,New Havenship,Minnesota,1184,1209
61,27,109,0,Orionship,Minnesota,592,613
61,27,109,0,Oronoco,Minnesota,1300,1496
71,27,109,48598,Oronoco,Minnesota,1300,1496
61,27,109,0,Oronocoship,Minnesota,2220,2319
61,27,109,0,Pine Island,Minnesota,703,739
71,27,109,51136,Pine Island,Minnesota,703,739
61,27,109,0,Pleasant Groveship,Minnesota,806,818
61,27,109,0,Quincyship,Minnesota,339,350
61,27,109,0,Rochester,Minnesota,106769,115733
71,27,109,54880,Rochester,Minnesota,106769,115733
61,27,109,0,Rochestership,Minnesota,1629,1843
61,27,109,0,Rock Dellship,Minnesota,647,657
61,27,109,0,Salemship,Minnesota,1086,1118
61,27,109,0,Stewartville,Minnesota,5916,6119
71,27,109,62806,Stewartville,Minnesota,5916,6119
61,27,109,0,Violaship,Minnesota,589,589
50,27,111,0,Otter Tail County,Minnesota,57303,58345
157,27,111,3970,Battle Lake,Minnesota,875,918
157,27,111,6778,Bluffton,Minnesota,207,212
157,27,111,12088,Clitherall,Minnesota,112,105
157,27,111,14626,Dalton,Minnesota,253,249
157,27,111,15184,Deer Creek,Minnesota,322,319
157,27,111,15724,Dent,Minnesota,192,189
157,27,111,18566,Elizabeth,Minnesota,173,173
157,27,111,19556,Erhard,Minnesota,148,148
157,27,111,20906,Fergus Falls,Minnesota,13138,13783
157,27,111,28520,Henning,Minnesota,802,810
157,27,111,46060,New York Mills,Minnesota,1199,1224
157,27,111,49210,Ottertail,Minnesota,572,617
157,27,111,49732,Parkers Prairie,Minnesota,1011,999
157,27,111,50164,Pelican Rapids,Minnesota,2464,2466
157,27,111,50470,Perham,Minnesota,2985,3421
157,27,111,54340,Richville,Minnesota,96,96
157,27,111,56014,Rothsay,Minnesota,219,219
157,27,111,66172,Underwood,Minnesota,341,357
157,27,111,66388,Urbank,Minnesota,54,54
157,27,111,66766,Vergas,Minnesota,331,350
157,27,111,67216,Vining,Minnesota,78,78
157,27,111,67504,Wadena,Minnesota,66,68
157,27,111,99990,Balance of Otter Tail County,Minnesota,31665,31490
61,27,111,0,Aastadship,Minnesota,213,213
61,27,111,0,Amorship,Minnesota,495,494
61,27,111,0,Aurdalship,Minnesota,1450,1475
61,27,111,0,Battle Lake,Minnesota,875,918
71,27,111,3970,Battle Lake,Minnesota,875,918
61,27,111,0,Blowersship,Minnesota,321,320
61,27,111,0,Bluffton,Minnesota,207,212
71,27,111,6778,Bluffton,Minnesota,207,212
61,27,111,0,Blufftonship,Minnesota,479,478
61,27,111,0,Buseship,Minnesota,491,486
61,27,111,0,Butlership,Minnesota,283,283
61,27,111,0,Candorship,Minnesota,561,560
61,27,111,0,Carlisleship,Minnesota,156,156
61,27,111,0,Clitherall,Minnesota,112,105
71,27,111,12088,Clitherall,Minnesota,112,105
61,27,111,0,Clitherallship,Minnesota,455,464
61,27,111,0,Comptonship,Minnesota,801,819
61,27,111,0,Corlissship,Minnesota,493,491
61,27,111,0,Dalton,Minnesota,253,249
71,27,111,14626,Dalton,Minnesota,253,249
61,27,111,0,Dane Prairieship,Minnesota,887,878
61,27,111,0,Dead Lakeship,Minnesota,494,493
61,27,111,0,Deer Creek,Minnesota,322,319
71,27,111,15184,Deer Creek,Minnesota,322,319
61,27,111,0,Deer Creekship,Minnesota,344,343
61,27,111,0,Dent,Minnesota,192,189
71,27,111,15724,Dent,Minnesota,192,189
61,27,111,0,Doraship,Minnesota,725,726
61,27,111,0,Dunnship,Minnesota,905,901
61,27,111,0,Eagle Lakeship,Minnesota,378,376
61,27,111,0,Easternship,Minnesota,230,228
61,27,111,0,Ednaship,Minnesota,897,899
61,27,111,0,Effingtonship,Minnesota,264,264
61,27,111,0,Elizabeth,Minnesota,173,173
71,27,111,18566,Elizabeth,Minnesota,173,173
61,27,111,0,Elizabethship,Minnesota,819,822
61,27,111,0,Elmoship,Minnesota,331,330
61,27,111,0,Erhard,Minnesota,148,148
71,27,111,19556,Erhard,Minnesota,148,148
61,27,111,0,Erhards Groveship,Minnesota,442,441
61,27,111,0,Evertsship,Minnesota,658,651
61,27,111,0,Fergus Falls,Minnesota,13138,13783
71,27,111,20906,Fergus Falls,Minnesota,13138,13783
61,27,111,0,Fergus Fallsship,Minnesota,1006,770
61,27,111,0,Foldenship,Minnesota,299,299
61,27,111,0,Fribergship,Minnesota,809,808
61,27,111,0,Girardship,Minnesota,731,732
61,27,111,0,Gormanship,Minnesota,465,463
61,27,111,0,Henning,Minnesota,802,810
71,27,111,28520,Henning,Minnesota,802,810
61,27,111,0,Henningship,Minnesota,377,375
61,27,111,0,Hobartship,Minnesota,778,777
61,27,111,0,Homesteadship,Minnesota,362,361
61,27,111,0,Inmanship,Minnesota,290,288
61,27,111,0,Leaf Lakeship,Minnesota,560,558
61,27,111,0,Leaf Mountainship,Minnesota,326,325
61,27,111,0,Lidaship,Minnesota,757,757
61,27,111,0,Maineship,Minnesota,653,654
61,27,111,0,Maplewoodship,Minnesota,318,317
61,27,111,0,Newtonship,Minnesota,746,741
61,27,111,0,New York Mills,Minnesota,1199,1224
71,27,111,46060,New York Mills,Minnesota,1199,1224
61,27,111,0,Nidarosship,Minnesota,322,319
61,27,111,0,Norwegian Groveship,Minnesota,300,299
61,27,111,0,Oak Valleyship,Minnesota,355,354
61,27,111,0,Orwellship,Minnesota,170,178
61,27,111,0,Oscarship,Minnesota,207,207
61,27,111,0,Ottertail,Minnesota,572,617
71,27,111,49210,Ottertail,Minnesota,572,617
61,27,111,0,Otter Tailship,Minnesota,491,489
61,27,111,0,Ottoship,Minnesota,554,553
61,27,111,0,Paddockship,Minnesota,346,345
61,27,111,0,Parkers Prairie,Minnesota,1011,999
71,27,111,49732,Parkers Prairie,Minnesota,1011,999
61,27,111,0,Parkers Prairieship,Minnesota,348,349
61,27,111,0,Pelicanship,Minnesota,625,624
61,27,111,0,Pelican Rapids,Minnesota,2464,2466
71,27,111,50164,Pelican Rapids,Minnesota,2464,2466
61,27,111,0,Perham,Minnesota,2985,3421
71,27,111,50470,Perham,Minnesota,2985,3421
61,27,111,0,Perhamship,Minnesota,827,876
61,27,111,0,Pine Lakeship,Minnesota,639,641
61,27,111,0,Richville,Minnesota,96,96
71,27,111,54340,Richville,Minnesota,96,96
61,27,111,0,Rothsay,Minnesota,219,219
71,27,111,56014,Rothsay,Minnesota,219,219
61,27,111,0,Rush Lakeship,Minnesota,970,972
61,27,111,0,St. Olafship,Minnesota,352,351
61,27,111,0,Scamblership,Minnesota,476,477
61,27,111,0,Star Lakeship,Minnesota,415,415
61,27,111,0,Sverdrupship,Minnesota,621,623
61,27,111,0,Tordenskjoldship,Minnesota,551,551
61,27,111,0,Trondhjemship,Minnesota,192,192
61,27,111,0,Tumuliship,Minnesota,449,450
61,27,111,0,Underwood,Minnesota,341,357
71,27,111,66172,Underwood,Minnesota,341,357
61,27,111,0,Urbank,Minnesota,54,54
71,27,111,66388,Urbank,Minnesota,54,54
61,27,111,0,Vergas,Minnesota,331,350
71,27,111,66766,Vergas,Minnesota,331,350
61,27,111,0,Vining,Minnesota,78,78
71,27,111,67216,Vining,Minnesota,78,78
61,27,111,0,Wadena,Minnesota,66,68
71,27,111,67504,Wadena,Minnesota,66,68
61,27,111,0,Westernship,Minnesota,129,134
61,27,111,0,Woodsideship,Minnesota,277,275
50,27,113,0,Pennington County,Minnesota,13930,14238
157,27,113,24470,Goodridge,Minnesota,132,130
157,27,113,57022,St. Hilaire,Minnesota,279,270
157,27,113,64570,Thief River Falls,Minnesota,8573,8836
157,27,113,99990,Balance of Pennington County,Minnesota,4946,5002
61,27,113,0,Black Rivership,Minnesota,82,81
61,27,113,0,Brayship,Minnesota,64,63
61,27,113,0,Cloverleafship,Minnesota,84,83
61,27,113,0,Deer Parkship,Minnesota,126,124
61,27,113,0,Goodridge,Minnesota,132,130
71,27,113,24470,Goodridge,Minnesota,132,130
61,27,113,0,Goodridgeship,Minnesota,79,78
61,27,113,0,Hickoryship,Minnesota,80,79
61,27,113,0,Highlandingship,Minnesota,194,191
61,27,113,0,Kratkaship,Minnesota,131,129
61,27,113,0,Mayfieldship,Minnesota,51,50
61,27,113,0,Nordenship,Minnesota,379,378
61,27,113,0,Northship,Minnesota,708,705
61,27,113,0,Numedalship,Minnesota,90,88
61,27,113,0,Polk Centreship,Minnesota,87,194
61,27,113,0,Reinership,Minnesota,87,86
61,27,113,0,River Fallsship,Minnesota,178,175
61,27,113,0,Rocksburyship,Minnesota,1211,1189
61,27,113,0,St. Hilaire,Minnesota,279,270
71,27,113,57022,St. Hilaire,Minnesota,279,270
61,27,113,0,Sandersship,Minnesota,298,308
61,27,113,0,Silvertonship,Minnesota,187,184
61,27,113,0,Smileyship,Minnesota,580,571
61,27,113,0,Starship,Minnesota,120,118
61,27,113,0,Thief River Falls,Minnesota,8573,8836
71,27,113,64570,Thief River Falls,Minnesota,8573,8836
61,27,113,0,Wyandotteship,Minnesota,130,128
50,27,115,0,Pine County,Minnesota,29750,29203
157,27,115,2548,Askov,Minnesota,364,354
157,27,115,7984,Brook Park,Minnesota,139,135
157,27,115,8290,Bruno,Minnesota,102,99
157,27,115,15670,Denham,Minnesota,35,34
157,27,115,21122,Finlayson,Minnesota,315,304
157,27,115,28574,Henriette,Minnesota,71,69
157,27,115,29294,Hinckley,Minnesota,1800,1857
157,27,115,32912,Kerrick,Minnesota,65,63
157,27,115,51064,Pine City,Minnesota,3123,3090
157,27,115,54934,Rock Creek,Minnesota,1628,1620
157,27,115,56518,Rutledge,Minnesota,229,221
157,27,115,58396,Sandstone,Minnesota,2849,2631
157,27,115,63220,Sturgeon Lake,Minnesota,439,414
157,27,115,70492,Willow River,Minnesota,415,399
157,27,115,99990,Balance of Pine County,Minnesota,18176,17913
61,27,115,0,Arloneship,Minnesota,358,349
61,27,115,0,Arnaship,Minnesota,112,118
61,27,115,0,Askov,Minnesota,364,354
71,27,115,2548,Askov,Minnesota,364,354
61,27,115,0,Barryship,Minnesota,585,566
61,27,115,0,Birch Creekship,Minnesota,233,229
61,27,115,0,Bremenship,Minnesota,240,237
61,27,115,0,Brook Park,Minnesota,139,135
71,27,115,7984,Brook Park,Minnesota,139,135
61,27,115,0,Brook Parkship,Minnesota,522,507
61,27,115,0,Bruno,Minnesota,102,99
71,27,115,8290,Bruno,Minnesota,102,99
61,27,115,0,Brunoship,Minnesota,184,179
61,27,115,0,Chengwatanaship,Minnesota,987,982
61,27,115,0,Clovership,Minnesota,410,394
61,27,115,0,Crosbyship,Minnesota,93,90
61,27,115,0,Danforthship,Minnesota,78,76
61,27,115,0,Dell Groveship,Minnesota,697,687
61,27,115,0,Denham,Minnesota,35,34
71,27,115,15670,Denham,Minnesota,35,34
61,27,115,0,Finlayson,Minnesota,315,304
71,27,115,21122,Finlayson,Minnesota,315,304
61,27,115,0,Finlaysonship,Minnesota,456,448
61,27,115,0,Flemingship,Minnesota,141,137
61,27,115,0,Henriette,Minnesota,71,69
71,27,115,28574,Henriette,Minnesota,71,69
61,27,115,0,Hinckley,Minnesota,1800,1857
71,27,115,29294,Hinckley,Minnesota,1800,1857
61,27,115,0,Hinckleyship,Minnesota,806,799
61,27,115,0,Kerrick,Minnesota,65,63
71,27,115,32912,Kerrick,Minnesota,65,63
61,27,115,0,Kerrickship,Minnesota,325,327
61,27,115,0,Kettle Rivership,Minnesota,504,510
61,27,115,0,Mission Creekship,Minnesota,635,624
61,27,115,0,Munchship,Minnesota,302,305
61,27,115,0,New Doseyship,Minnesota,74,76
61,27,115,0,Nickersonship,Minnesota,167,171
61,27,115,0,Normanship,Minnesota,248,257
61,27,115,0,Ogemaship,Minnesota,352,344
61,27,115,0,Parkship,Minnesota,37,36
61,27,115,0,Partridgeship,Minnesota,639,627
61,27,115,0,Pine City,Minnesota,3123,3090
71,27,115,51064,Pine City,Minnesota,3123,3090
61,27,115,0,Pine Cityship,Minnesota,1394,1352
61,27,115,0,Pine Lakeship,Minnesota,583,567
61,27,115,0,Pokegamaship,Minnesota,2743,2663
61,27,115,0,Rock Creek,Minnesota,1628,1620
71,27,115,54934,Rock Creek,Minnesota,1628,1620
61,27,115,0,Royaltonship,Minnesota,1163,1151
61,27,115,0,Rutledge,Minnesota,229,221
71,27,115,56518,Rutledge,Minnesota,229,221
61,27,115,0,Sandstone,Minnesota,2849,2631
71,27,115,58396,Sandstone,Minnesota,2849,2631
61,27,115,0,Sandstoneship,Minnesota,824,803
61,27,115,0,Sturgeon Lake,Minnesota,439,414
71,27,115,63220,Sturgeon Lake,Minnesota,439,414
61,27,115,0,Sturgeon Lakeship,Minnesota,508,511
61,27,115,0,Willow River,Minnesota,415,399
71,27,115,70492,Willow River,Minnesota,415,399
61,27,115,0,Wilmaship,Minnesota,65,64
61,27,115,0,Windemereship,Minnesota,1711,1727
50,27,117,0,Pipestone County,Minnesota,9596,9087
157,27,117,18152,Edgerton,Minnesota,1189,1117
157,27,117,27566,Hatfield,Minnesota,54,56
157,27,117,29618,Holland,Minnesota,187,164
157,27,117,30806,Ihlen,Minnesota,63,66
157,27,117,31760,Jasper,Minnesota,573,533
157,27,117,51388,Pipestone,Minnesota,4317,4034
157,27,117,56482,Ruthton,Minnesota,241,223
157,27,117,65542,Trosky,Minnesota,86,79
157,27,117,71680,Woodstock,Minnesota,124,117
157,27,117,99990,Balance of Pipestone County,Minnesota,2762,2698
61,27,117,0,Aetnaship,Minnesota,194,189
61,27,117,0,Altonaship,Minnesota,153,148
61,27,117,0,Burkeship,Minnesota,209,203
61,27,117,0,Edenship,Minnesota,278,267
61,27,117,0,Edgerton,Minnesota,1189,1117
71,27,117,18152,Edgerton,Minnesota,1189,1117
61,27,117,0,Elmership,Minnesota,231,224
61,27,117,0,Fountain Prairieship,Minnesota,188,184
61,27,117,0,Grangeship,Minnesota,203,208
61,27,117,0,Grayship,Minnesota,225,216
61,27,117,0,Hatfield,Minnesota,54,56
71,27,117,27566,Hatfield,Minnesota,54,56
61,27,117,0,Holland,Minnesota,187,164
71,27,117,29618,Holland,Minnesota,187,164
61,27,117,0,Ihlen,Minnesota,63,66
71,27,117,30806,Ihlen,Minnesota,63,66
61,27,117,0,Jasper,Minnesota,573,533
71,27,117,31760,Jasper,Minnesota,573,533
61,27,117,0,Osborneship,Minnesota,286,278
61,27,117,0,Pipestone,Minnesota,4317,4034
71,27,117,51388,Pipestone,Minnesota,4317,4034
61,27,117,0,Rockship,Minnesota,182,178
61,27,117,0,Ruthton,Minnesota,241,223
71,27,117,56482,Ruthton,Minnesota,241,223
61,27,117,0,Sweetship,Minnesota,324,322
61,27,117,0,Trosky,Minnesota,86,79
71,27,117,65542,Trosky,Minnesota,86,79
61,27,117,0,Troyship,Minnesota,289,281
61,27,117,0,Woodstock,Minnesota,124,117
71,27,117,71680,Woodstock,Minnesota,124,117
50,27,119,0,Polk County,Minnesota,31600,31619
157,27,119,5014,Beltrami,Minnesota,107,102
157,27,119,11962,Climax,Minnesota,267,266
157,27,119,13870,Crookston,Minnesota,7891,7794
157,27,119,17612,East Grand Forks,Minnesota,8601,8631
157,27,119,19700,Erskine,Minnesota,503,484
157,27,119,20978,Fertile,Minnesota,842,833
157,27,119,21158,Fisher,Minnesota,435,424
157,27,119,21986,Fosston,Minnesota,1527,1481
157,27,119,26270,Gully,Minnesota,66,67
157,27,119,36404,Lengby,Minnesota,86,87
157,27,119,39050,McIntosh,Minnesota,625,614
157,27,119,41714,Mentor,Minnesota,153,146
157,27,119,46258,Nielsville,Minnesota,90,87
157,27,119,65344,Trail,Minnesota,46,46
157,27,119,70870,Winger,Minnesota,220,223
157,27,119,99990,Balance of Polk County,Minnesota,10141,10334
61,27,119,0,Andovership,Minnesota,119,121
61,27,119,0,Angusship,Minnesota,76,76
61,27,119,0,Badgership,Minnesota,117,118
61,27,119,0,Belgiumship,Minnesota,81,82
61,27,119,0,Beltrami,Minnesota,107,102
71,27,119,5014,Beltrami,Minnesota,107,102
61,27,119,0,Brandsvoldship,Minnesota,245,248
61,27,119,0,Brandtship,Minnesota,50,51
61,27,119,0,Brisletship,Minnesota,53,54
61,27,119,0,Byglandship,Minnesota,272,278
61,27,119,0,Chestership,Minnesota,75,77
61,27,119,0,Climax,Minnesota,267,266
71,27,119,11962,Climax,Minnesota,267,266
61,27,119,0,Columbiaship,Minnesota,470,480
61,27,119,0,Crookston,Minnesota,7891,7794
71,27,119,13870,Crookston,Minnesota,7891,7794
61,27,119,0,Crookstonship,Minnesota,413,422
61,27,119,0,East Grand Forks,Minnesota,8601,8631
71,27,119,17612,East Grand Forks,Minnesota,8601,8631
61,27,119,0,Edenship,Minnesota,168,170
61,27,119,0,Erskine,Minnesota,503,484
71,27,119,19700,Erskine,Minnesota,503,484
61,27,119,0,Esthership,Minnesota,165,169
61,27,119,0,Euclidship,Minnesota,151,154
61,27,119,0,Fairfaxship,Minnesota,198,203
61,27,119,0,Fannyship,Minnesota,103,103
61,27,119,0,Farleyship,Minnesota,45,46
61,27,119,0,Fertile,Minnesota,842,833
71,27,119,20978,Fertile,Minnesota,842,833
61,27,119,0,Fisher,Minnesota,435,424
71,27,119,21158,Fisher,Minnesota,435,424
61,27,119,0,Fishership,Minnesota,200,204
61,27,119,0,Fosston,Minnesota,1527,1481
71,27,119,21986,Fosston,Minnesota,1527,1481
61,27,119,0,Gardenship,Minnesota,212,215
61,27,119,0,Garfieldship,Minnesota,461,471
61,27,119,0,Gentillyship,Minnesota,280,284
61,27,119,0,Godfreyship,Minnesota,313,319
61,27,119,0,Grand Forksship,Minnesota,179,182
61,27,119,0,Grove Park-Tildenship,Minnesota,282,289
61,27,119,0,Gully,Minnesota,66,67
71,27,119,26270,Gully,Minnesota,66,67
61,27,119,0,Gullyship,Minnesota,136,139
61,27,119,0,Hammondship,Minnesota,44,45
61,27,119,0,Helgelandship,Minnesota,54,55
61,27,119,0,Higdemship,Minnesota,84,87
61,27,119,0,Hill Rivership,Minnesota,157,160
61,27,119,0,Hubbardship,Minnesota,75,77
61,27,119,0,Huntsvilleship,Minnesota,464,473
61,27,119,0,Johnsonship,Minnesota,51,52
61,27,119,0,Kertsonvilleship,Minnesota,94,97
61,27,119,0,Keystoneship,Minnesota,91,92
61,27,119,0,Kingship,Minnesota,219,222
61,27,119,0,Knuteship,Minnesota,519,531
61,27,119,0,Lengby,Minnesota,86,87
71,27,119,36404,Lengby,Minnesota,86,87
61,27,119,0,Lessorship,Minnesota,175,178
61,27,119,0,Libertyship,Minnesota,108,110
61,27,119,0,Lowellship,Minnesota,298,300
61,27,119,0,McIntosh,Minnesota,625,614
71,27,119,39050,McIntosh,Minnesota,625,614
61,27,119,0,Mentor,Minnesota,153,146
71,27,119,41714,Mentor,Minnesota,153,146
61,27,119,0,Nesbitship,Minnesota,99,101
61,27,119,0,Nielsville,Minnesota,90,87
71,27,119,46258,Nielsville,Minnesota,90,87
61,27,119,0,Northlandship,Minnesota,160,163
61,27,119,0,Onstadship,Minnesota,71,72
61,27,119,0,Parnellship,Minnesota,61,65
61,27,119,0,Queenship,Minnesota,214,217
61,27,119,0,Reisship,Minnesota,79,79
61,27,119,0,Rhinehartship,Minnesota,139,135
61,27,119,0,Roomeship,Minnesota,177,179
61,27,119,0,Rosebudship,Minnesota,351,358
61,27,119,0,Russiaship,Minnesota,27,28
61,27,119,0,Sandsvilleship,Minnesota,67,68
61,27,119,0,Scandiaship,Minnesota,74,75
61,27,119,0,Slettenship,Minnesota,177,181
61,27,119,0,Sullivanship,Minnesota,173,177
61,27,119,0,Taborship,Minnesota,113,115
61,27,119,0,Trail,Minnesota,46,46
71,27,119,65344,Trail,Minnesota,46,46
61,27,119,0,Tynsidship,Minnesota,64,65
61,27,119,0,Vinelandship,Minnesota,87,97
61,27,119,0,Winger,Minnesota,220,223
71,27,119,70870,Winger,Minnesota,220,223
61,27,119,0,Wingership,Minnesota,206,209
61,27,119,0,Woodsideship,Minnesota,505,516
50,27,121,0,Pope County,Minnesota,10995,10970
157,27,121,8092,Brooten,Minnesota,0,0
157,27,121,14446,Cyrus,Minnesota,288,275
157,27,121,20690,Farwell,Minnesota,51,51
157,27,121,24074,Glenwood,Minnesota,2564,2527
157,27,121,37970,Long Beach,Minnesota,335,409
157,27,121,38366,Lowry,Minnesota,299,295
157,27,121,59188,Sedan,Minnesota,45,47
157,27,121,62500,Starbuck,Minnesota,1302,1253
157,27,121,67144,Villard,Minnesota,254,248
157,27,121,69628,Westport,Minnesota,57,60
157,27,121,99990,Balance of Pope County,Minnesota,5800,5805
61,27,121,0,Bangorship,Minnesota,185,189
61,27,121,0,Barsnessship,Minnesota,149,146
61,27,121,0,Ben Wadeship,Minnesota,250,259
61,27,121,0,Blue Moundsship,Minnesota,186,190
61,27,121,0,Brooten,Minnesota,0,0
71,27,121,8092,Brooten,Minnesota,0,0
61,27,121,0,Chippewa Fallsship,Minnesota,228,234
61,27,121,0,Cyrus,Minnesota,288,275
71,27,121,14446,Cyrus,Minnesota,288,275
61,27,121,0,Farwell,Minnesota,51,51
71,27,121,20690,Farwell,Minnesota,51,51
61,27,121,0,Gilchristship,Minnesota,194,200
61,27,121,0,Glenwood,Minnesota,2564,2527
71,27,121,24074,Glenwood,Minnesota,2564,2527
61,27,121,0,Glenwoodship,Minnesota,1058,1037
61,27,121,0,Grove Lakeship,Minnesota,255,262
61,27,121,0,Hoffship,Minnesota,152,156
61,27,121,0,Lake Johannaship,Minnesota,139,142
61,27,121,0,Langheiship,Minnesota,177,180
61,27,121,0,Levenship,Minnesota,499,481
61,27,121,0,Long Beach,Minnesota,335,409
71,27,121,37970,Long Beach,Minnesota,335,409
